Type	Price	Timestamp	InstanceType	ProductDescription	AvailabilityZone
SPOTINSTANCEPRICE	0.058100	2016-07-20T12:56:30+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058500	2016-07-20T12:54:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057100	2016-07-20T12:53:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056400	2016-07-20T12:52:41+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056700	2016-07-20T12:52:10+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056400	2016-07-20T12:51:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056000	2016-07-20T12:50:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056400	2016-07-20T12:50:00+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056700	2016-07-20T12:49:27+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056800	2016-07-20T12:46:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057100	2016-07-20T12:44:34+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056800	2016-07-20T12:44:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057100	2016-07-20T12:42:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056800	2016-07-20T12:39:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056400	2016-07-20T12:38:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062700	2016-07-20T12:38:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061800	2016-07-20T12:37:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062300	2016-07-20T12:36:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061900	2016-07-20T12:35:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062300	2016-07-20T12:34:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061900	2016-07-20T12:33:41+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061400	2016-07-20T12:33:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061000	2016-07-20T12:32:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.064200	2016-07-20T12:29:54+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063700	2016-07-20T12:29:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063200	2016-07-20T12:28:51+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063700	2016-07-20T12:26:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057500	2016-07-20T12:25:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057200	2016-07-20T12:25:05+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057600	2016-07-20T12:24:27+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2016-07-20T12:23:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057700	2016-07-20T12:23:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058100	2016-07-20T12:22:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058900	2016-07-20T12:21:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058500	2016-07-20T12:21:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058600	2016-07-20T12:20:41+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059000	2016-07-20T12:19:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058600	2016-07-20T12:17:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059000	2016-07-20T12:16:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060100	2016-07-20T12:15:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061000	2016-07-20T12:14:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061400	2016-07-20T12:13:07+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061900	2016-07-20T12:12:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062300	2016-07-20T12:12:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062700	2016-07-20T12:10:59+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063200	2016-07-20T12:10:28+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063100	2016-07-20T12:09:51+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062500	2016-07-20T12:08:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063600	2016-07-20T12:07:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.064100	2016-07-20T12:07:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065100	2016-07-20T12:06:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066700	2016-07-20T12:06:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.067300	2016-07-20T12:04:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065100	2016-07-20T12:03:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060200	2016-07-20T12:03:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059100	2016-07-20T12:02:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058400	2016-07-20T12:02:15+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2016-07-20T12:01:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.053100	2016-07-20T12:01:08+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.053400	2016-07-20T12:00:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.052800	2016-07-20T11:59:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.053100	2016-07-20T11:58:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.053900	2016-07-20T11:57:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.054200	2016-07-20T11:56:15+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055500	2016-07-20T11:55:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060800	2016-07-20T11:55:14+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061000	2016-07-20T11:52:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060600	2016-07-20T11:51:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060200	2016-07-20T11:50:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059800	2016-07-20T11:50:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063800	2016-07-20T11:49:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057900	2016-07-20T11:49:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058300	2016-07-20T11:44:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2016-07-20T11:43:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057700	2016-07-20T11:43:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057300	2016-07-20T11:38:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056700	2016-07-20T11:37:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057000	2016-07-20T11:36:10+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057400	2016-07-20T11:35:05+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057100	2016-07-20T11:32:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056800	2016-07-20T11:30:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056500	2016-07-20T11:28:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056100	2016-07-20T11:27:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055800	2016-07-20T11:26:59+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055000	2016-07-20T11:26:28+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.054700	2016-07-20T11:25:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059500	2016-07-20T11:25:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059800	2016-07-20T11:24:49+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059100	2016-07-20T11:24:14+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059500	2016-07-20T11:20:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059200	2016-07-20T11:19:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.054200	2016-07-20T11:18:17+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.054500	2016-07-20T11:17:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.054200	2016-07-20T11:16:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.054800	2016-07-20T11:14:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055000	2016-07-20T11:12:15+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055400	2016-07-20T11:11:44+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056000	2016-07-20T11:09:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056300	2016-07-20T11:07:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056000	2016-07-20T11:06:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055400	2016-07-20T11:05:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055100	2016-07-20T11:04:39+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055400	2016-07-20T11:03:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.055700	2016-07-20T11:02:30+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.056000	2016-07-20T11:01:56+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061900	2016-07-20T11:01:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061500	2016-07-20T11:00:52+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2016-07-20T10:57:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060400	2016-07-20T10:57:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2016-07-20T10:54:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059600	2016-07-20T10:53:15+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059300	2016-07-20T10:51:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058600	2016-07-20T10:51:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058900	2016-07-20T10:50:31+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058600	2016-07-20T10:50:00+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058300	2016-07-20T10:49:27+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.064100	2016-07-20T10:46:44+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065000	2016-07-20T10:46:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065500	2016-07-20T10:45:39+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066000	2016-07-20T10:44:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059600	2016-07-20T10:43:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059300	2016-07-20T10:42:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059600	2016-07-20T10:40:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2016-07-20T10:39:08+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060400	2016-07-20T10:38:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060800	2016-07-20T10:37:31+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061200	2016-07-20T10:32:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060800	2016-07-20T10:31:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.067600	2016-07-20T10:30:27+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066500	2016-07-20T10:29:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.067000	2016-07-20T10:27:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.068700	2016-07-20T10:25:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065100	2016-07-20T10:22:52+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065600	2016-07-20T10:22:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.064700	2016-07-20T10:21:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.064200	2016-07-20T10:19:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072300	2016-07-20T10:19:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073000	2016-07-20T10:15:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073700	2016-07-20T10:14:15+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065100	2016-07-20T10:11:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065600	2016-07-20T10:10:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066200	2016-07-20T10:07:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066700	2016-07-20T10:06:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066200	2016-07-20T10:06:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.065700	2016-07-20T10:04:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066200	2016-07-20T10:03:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.066700	2016-07-20T10:02:15+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.067200	2016-07-20T10:01:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.080100	2016-07-20T10:00:34+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.082000	2016-07-20T10:00:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.084100	2016-07-20T09:59:30+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.086300	2016-07-20T09:58:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.088800	2016-07-20T09:58:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.090100	2016-07-20T09:56:14+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.075200	2016-07-20T09:55:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.076000	2016-07-20T09:55:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.078400	2016-07-20T09:54:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.079300	2016-07-20T09:53:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073200	2016-07-20T09:52:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073900	2016-07-20T09:51:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073200	2016-07-20T09:47:31+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073900	2016-07-20T09:46:59+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.074600	2016-07-20T09:45:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.076100	2016-07-20T09:44:49+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.076800	2016-07-20T09:44:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.077600	2016-07-20T09:43:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.096300	2016-07-20T09:42:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.093100	2016-07-20T09:40:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.094600	2016-07-20T09:39:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.093100	2016-07-20T09:38:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.094700	2016-07-20T09:37:47+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.100000	2016-07-20T09:35:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.098100	2016-07-20T09:33:57+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.100000	2016-07-20T09:31:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.080200	2016-07-20T09:30:10+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.079300	2016-07-20T09:28:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.080200	2016-07-20T09:26:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.079300	2016-07-20T09:26:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.080200	2016-07-20T09:24:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.079300	2016-07-20T09:22:32+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.076800	2016-07-20T09:22:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.076100	2016-07-20T09:20:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.076800	2016-07-20T09:19:49+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.094600	2016-07-20T09:17:05+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.096200	2016-07-20T09:16:34+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.099900	2016-07-20T09:15:30+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.098000	2016-07-20T09:14:56+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.099900	2016-07-20T09:14:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.100000	2016-07-20T09:13:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.088000	2016-07-20T09:13:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.090600	2016-07-20T09:12:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.093500	2016-07-20T09:11:41+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.095000	2016-07-20T09:11:08+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.095100	2016-07-20T09:10:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.096800	2016-07-20T09:09:30+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.100000	2016-07-20T08:21:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.092300	2016-07-20T08:20:39+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.093700	2016-07-20T08:20:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.092300	2016-07-20T08:19:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.078500	2016-07-20T08:18:59+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.100000	2016-07-20T05:05:40+0800	r3.large	Linux/UNIX	us-east-1a
